iter	Accuracy	MultiClass
1756	0.994646098	0.06853775095
1757	0.994646098	0.06851208228
1758	0.994646098	0.06850407192
1759	0.994646098	0.0684940175
1760	0.994646098	0.06847576847
1761	0.994646098	0.06844351523
1762	0.994646098	0.06840768799
1763	0.994646098	0.06834757191
1764	0.994646098	0.06827652957
1765	0.994646098	0.06825645778
1766	0.994646098	0.06824309184
1767	0.994646098	0.06821299469
1768	0.994646098	0.06819946824
1769	0.994646098	0.06817519169
1770	0.994646098	0.06814689375
1771	0.994646098	0.06812641331
1772	0.994646098	0.06808106455
1773	0.994646098	0.06803632278
1774	0.994646098	0.06800970091
1775	0.994646098	0.06794527377
1776	0.994646098	0.06790775972
1777	0.994646098	0.06786109975
1778	0.994646098	0.06783792046
1779	0.994646098	0.06779863369
1780	0.994646098	0.06768583873
1781	0.994646098	0.06767080114
1782	0.994646098	0.06765400463
1783	0.994646098	0.06760939939
1784	0.994646098	0.06755212214
1785	0.994646098	0.06752764389
1786	0.994646098	0.06749453464
1787	0.994646098	0.06743417604
1788	0.994646098	0.06740659215
1789	0.994646098	0.06739032646
1790	0.994646098	0.06736038671
1791	0.994646098	0.06734668535
1792	0.994646098	0.06723954362
1793	0.994646098	0.0672217838
1794	0.994646098	0.06717081313
1795	0.994646098	0.06714854198
1796	0.994646098	0.06714098337
1797	0.994646098	0.06710917112
1798	0.994646098	0.06708261192
1799	0.994646098	0.06705960355
1800	0.994646098	0.06703608932
1801	0.994646098	0.06700015653
1802	0.994646098	0.06696203482
1803	0.994646098	0.06695172266
1804	0.994646098	0.06693467682
1805	0.994646098	0.06682853923
1806	0.994646098	0.0668121986
1807	0.994646098	0.06679397304
1808	0.994646098	0.06675120094
1809	0.994646098	0.06672084149
1810	0.994646098	0.06668948044
1811	0.994646098	0.06667657361
1812	0.994646098	0.06666341568
1813	0.994646098	0.06663601229
1814	0.994646098	0.06661457771
1815	0.994646098	0.06653920774
1816	0.994646098	0.06653387845
1817	0.994646098	0.06652663623
1818	0.994646098	0.06650683349
1819	0.994646098	0.06648159505
1820	0.994646098	0.06642665305
1821	0.994646098	0.06640521427
1822	0.994646098	0.06634711187
1823	0.994646098	0.06632644171
1824	0.994646098	0.06629549793
1825	0.994646098	0.06627683019
1826	0.994646098	0.06624301856
1827	0.994646098	0.06620626029
1828	0.994646098	0.06618737086
1829	0.994646098	0.06617760067
1830	0.994646098	0.06612682642
1831	0.994646098	0.06610532121
1832	0.994646098	0.06607416396
1833	0.994646098	0.06602825634
1834	0.994646098	0.06600921706
1835	0.994646098	0.06597833726
1836	0.994646098	0.06596546139
1837	0.994646098	0.06588923813
1838	0.994646098	0.06585482071
1839	0.994646098	0.06580696588
1840	0.994646098	0.06579234226
1841	0.994646098	0.06578000858
1842	0.994646098	0.06574814567
1843	0.994646098	0.06571103767
1844	0.994646098	0.06570202692
1845	0.994646098	0.06569674703
1846	0.994646098	0.06567657863
1847	0.994646098	0.06562327743
1848	0.994646098	0.06561107635
1849	0.994646098	0.06559246359
1850	0.994646098	0.06555761649
1851	0.994646098	0.0655481552
1852	0.994646098	0.06549341391
1853	0.994646098	0.06547971728
1854	0.994646098	0.06544962958
1855	0.994646098	0.06542478125
1856	0.994646098	0.06541020719
1857	0.994646098	0.06538955504
1858	0.994646098	0.06536638619
1859	0.994646098	0.06533261099
1860	0.994646098	0.0653280593
1861	0.994646098	0.06531341593
1862	0.994646098	0.06530365512
1863	0.994646098	0.06527270027
1864	0.994646098	0.06522844027
1865	0.994646098	0.06520383198
1866	0.994646098	0.06517407802
1867	0.994646098	0.06508068775
1868	0.994646098	0.06505076569
1869	0.994646098	0.06500620326
1870	0.994646098	0.06498569254
1871	0.994646098	0.06496838143
1872	0.994646098	0.06493829274
1873	0.994646098	0.06491049873
1874	0.994646098	0.06488994478
1875	0.994646098	0.06485870153
1876	0.994646098	0.06481801715
1877	0.994646098	0.06478446206
1878	0.994646098	0.06475431243
1879	0.994646098	0.06473145408
1880	0.994646098	0.06468634931
1881	0.994646098	0.0646728017
1882	0.994646098	0.06466865105
1883	0.994646098	0.06465894525
1884	0.994646098	0.06460926759
1885	0.994646098	0.06458036856
1886	0.994646098	0.06452603318
1887	0.994646098	0.06450607782
1888	0.994646098	0.06449127272
1889	0.994646098	0.06447176862
1890	0.994646098	0.06445683136
1891	0.994646098	0.0644340057
1892	0.994646098	0.06439569079
1893	0.994646098	0.0643526445
1894	0.994646098	0.06432953284
1895	0.994646098	0.06430743086
1896	0.994646098	0.06428973006
1897	0.994646098	0.06425138088
1898	0.994646098	0.06424316661
1899	0.994646098	0.06420747074
1900	0.994646098	0.06418227803
1901	0.994646098	0.06415599134
1902	0.994646098	0.06414072236
1903	0.994646098	0.06411101497
1904	0.994646098	0.06410147888
1905	0.994646098	0.06407520485
1906	0.994646098	0.0640661843
1907	0.994646098	0.06399740076
1908	0.994646098	0.06399002556
1909	0.994646098	0.06396852697
1910	0.994646098	0.06392995478
1911	0.994646098	0.06391436272
1912	0.994646098	0.06388108125
1913	0.994646098	0.06384833603
1914	0.994646098	0.06383857034
1915	0.994646098	0.06382041953
1916	0.994646098	0.0637758721
1917	0.994646098	0.06375837786
1918	0.994646098	0.0637138701
1919	0.994646098	0.06369697475
1920	0.994646098	0.06365035725
1921	0.994646098	0.06362038428
1922	0.994646098	0.06358333855
1923	0.994646098	0.06355357501
1924	0.994646098	0.0635431229
1925	0.994646098	0.063502927
1926	0.994646098	0.06348003312
1927	0.994646098	0.06345972219
1928	0.994646098	0.06345121955
1929	0.994646098	0.0634376273
1930	0.994646098	0.06343234608
1931	0.994646098	0.06341011842
1932	0.994646098	0.06339831232
1933	0.994646098	0.06338458824
1934	0.994646098	0.06336000819
1935	0.994646098	0.06333474366
1936	0.994646098	0.06328298557
1937	0.994646098	0.06327080153
1938	0.994646098	0.06326113783
1939	0.994646098	0.06325289696
1940	0.994646098	0.0632386547
1941	0.994646098	0.06322194066
1942	0.994646098	0.06319769066
1943	0.994646098	0.06316170793
1944	0.994646098	0.06314261231
1945	0.994646098	0.06311456561
1946	0.994646098	0.06310367326
1947	0.994646098	0.06302826421
1948	0.994646098	0.06301676838
1949	0.994646098	0.06297536442
1950	0.994646098	0.06296921551
1951	0.994646098	0.06294625149
1952	0.994646098	0.06291516542
1953	0.994646098	0.06288646512
1954	0.994646098	0.06286836091
1955	0.994646098	0.06284592278
1956	0.994646098	0.06282832206
1957	0.994646098	0.06279520026
1958	0.994646098	0.06276303727
1959	0.994646098	0.06275230954
1960	0.994646098	0.06271804786
1961	0.994646098	0.06269143567
1962	0.994646098	0.06267163511
1963	0.994646098	0.06265267083
1964	0.994646098	0.06264017686
1965	0.994646098	0.06263025263
1966	0.994646098	0.06262165312
1967	0.994646098	0.06260505375
1968	0.994646098	0.06257294636
1969	0.994646098	0.06255118183
1970	0.994646098	0.0625392861
1971	0.994646098	0.06251206928
1972	0.994646098	0.06245513402
1973	0.994646098	0.06244082548
1974	0.994646098	0.0624302761
1975	0.994646098	0.0624208423
1976	0.994646098	0.06240794373
1977	0.994646098	0.06239689441
1978	0.994646098	0.0623399823
1979	0.994646098	0.06231387836
1980	0.994646098	0.06230394182
1981	0.994646098	0.06227865906
1982	0.994646098	0.06226245345
1983	0.994646098	0.06223971339
1984	0.994646098	0.06223052494
1985	0.994646098	0.06219194088
1986	0.994646098	0.06218981868
1987	0.994646098	0.06216577743
1988	0.994646098	0.0621401524
1989	0.994646098	0.06211466872
1990	0.994646098	0.06205317631
1991	0.994646098	0.06203380267
1992	0.994646098	0.06198694959
1993	0.994646098	0.06195737039
1994	0.994646098	0.0619492269
1995	0.994646098	0.06191924625
1996	0.994646098	0.06187797538
1997	0.994646098	0.06186974882
1998	0.994646098	0.06182381823
1999	0.994646098	0.0618055015
2000	0.994646098	0.06179505801
2001	0.994646098	0.06177916405
2002	0.994646098	0.06175240408
2003	0.994646098	0.06173879586
2004	0.994646098	0.06172302425
2005	0.994646098	0.06169211581
2006	0.994646098	0.06165307536
2007	0.994646098	0.06163811957
2008	0.994646098	0.06159909248
2009	0.994646098	0.06155744895
2010	0.994646098	0.06152244513
2011	0.994646098	0.06151013531
2012	0.994646098	0.06149589506
2013	0.994646098	0.06148458458
2014	0.994646098	0.06147340336
2015	0.994646098	0.06145716024
2016	0.994646098	0.0614451915
2017	0.994646098	0.06144147126
2018	0.994646098	0.06140911925
2019	0.994646098	0.06139031464
2020	0.994646098	0.06138421647
2021	0.994646098	0.06137284505
2022	0.994646098	0.06136903107
2023	0.994646098	0.06132802472
2024	0.994646098	0.06132260292
2025	0.994646098	0.06126417682
2026	0.994646098	0.06124250006
2027	0.994646098	0.06122634263
2028	0.994646098	0.06121582242
2029	0.994646098	0.06119615639
2030	0.994646098	0.0611844879
2031	0.994646098	0.06116946785
2032	0.994646098	0.0611493
2033	0.994646098	0.06113797859
2034	0.994646098	0.06111116173
2035	0.994646098	0.06110257994
2036	0.994646098	0.0610853503
2037	0.994646098	0.06108101366
2038	0.994646098	0.06105558981
2039	0.994646098	0.06103747711
2040	0.994646098	0.06097926059
2041	0.994646098	0.06093853148
2042	0.994646098	0.06092048385
2043	0.994646098	0.06089772425
2044	0.994646098	0.06087767321
2045	0.994646098	0.06087303226
2046	0.994646098	0.0608526874
2047	0.994646098	0.06079702761
2048	0.994646098	0.06075814311
2049	0.994646098	0.06072502068
2050	0.994646098	0.06071364737
2051	0.994646098	0.06068943581
2052	0.994646098	0.0606782217
2053	0.994646098	0.06065896258
2054	0.994646098	0.0606402283
2055	0.994646098	0.06063157208
2056	0.994646098	0.060617657
2057	0.994646098	0.06059876495
2058	0.994646098	0.06057254298
2059	0.994646098	0.06054888505
2060	0.994646098	0.06052968307
2061	0.994646098	0.06052271244
2062	0.994646098	0.06046950533
2063	0.994646098	0.06045718153
2064	0.994646098	0.06043356636
2065	0.994646098	0.06042009189
2066	0.994646098	0.06039135419
2067	0.994646098	0.06036884993
2068	0.994646098	0.06035221161
2069	0.994646098	0.0603268691
2070	0.994646098	0.06031238915
2071	0.994646098	0.0603016261
2072	0.994646098	0.06027988018
2073	0.994646098	0.06023947303
2074	0.994646098	0.06018716525
2075	0.994646098	0.06017243821
2076	0.994646098	0.0601650599
2077	0.994646098	0.06014118706
2078	0.994646098	0.06012257936
2079	0.994646098	0.06010224411
2080	0.994646098	0.06008110605
2081	0.994646098	0.06006841315
2082	0.994646098	0.06004861789
2083	0.994646098	0.06002826397
2084	0.994646098	0.06000525397
2085	0.994646098	0.05998672348
2086	0.994646098	0.05995752189
2087	0.994646098	0.05993689197
2088	0.994646098	0.05992459279
2089	0.994646098	0.05989730491
2090	0.994646098	0.05988831312
2091	0.994646098	0.05983640326
2092	0.994646098	0.05979220842
2093	0.994646098	0.05977979268
2094	0.994646098	0.05972339072
2095	0.994646098	0.05969830267
2096	0.994646098	0.05968673883
2097	0.994646098	0.05967655114
2098	0.994646098	0.05965085628
2099	0.994646098	0.05963293665
2100	0.994646098	0.05959968144
2101	0.994646098	0.05959133297
2102	0.994646098	0.05957786485
2103	0.994646098	0.05956364317
2104	0.994646098	0.05954817509
2105	0.994646098	0.05954250129
2106	0.994646098	0.05953182565
2107	0.994646098	0.05951631934
2108	0.994646098	0.05949888948
2109	0.994646098	0.0594400017
2110	0.994646098	0.05941216329
2111	0.994646098	0.0593839167
2112	0.994646098	0.05937041903
2113	0.994646098	0.05935713709
2114	0.994646098	0.05933530001
2115	0.994646098	0.05932476188
2116	0.994646098	0.05931532076
2117	0.994646098	0.05930481022
2118	0.994646098	0.0592930408
2119	0.994646098	0.05927981433
2120	0.994646098	0.05925766705
2121	0.994646098	0.05924443431
2122	0.994646098	0.0592256866
2123	0.994646098	0.05916401413
2124	0.994646098	0.05915096642
2125	0.994646098	0.05914117972
2126	0.994646098	0.05912015116
2127	0.994646098	0.05909806827
2128	0.994646098	0.05908109444
2129	0.994646098	0.05906901692
2130	0.994646098	0.05903725743
2131	0.994646098	0.05902141477
2132	0.994646098	0.05901041287
2133	0.994646098	0.05898985469
2134	0.994646098	0.0589800756
2135	0.994646098	0.05896687814
2136	0.994646098	0.05895549966
2137	0.994646098	0.05895152727
2138	0.994646098	0.05893373634
2139	0.994646098	0.05889358123
2140	0.994646098	0.05883777157
2141	0.994646098	0.05882289326
2142	0.994646098	0.05879624861
2143	0.994646098	0.05878165131
2144	0.994646098	0.05875950239
2145	0.994646098	0.05874304234
2146	0.994646098	0.05872804572
2147	0.994646098	0.05870336377
2148	0.994646098	0.05869576762
2149	0.994646098	0.05868794205
2150	0.994646098	0.05868145061
2151	0.994646098	0.05866191567
2152	0.994646098	0.05863008788
2153	0.994646098	0.05861362949
2154	0.994646098	0.05860681286
2155	0.994646098	0.05856476604
2156	0.994646098	0.05854861161
2157	0.994646098	0.05853367814
2158	0.994646098	0.05852621814
2159	0.994646098	0.05850613152
2160	0.994646098	0.05849735321
2161	0.994646098	0.05848764553
2162	0.994646098	0.05846861608
2163	0.994646098	0.05844929619
2164	0.994646098	0.05843607472
2165	0.994646098	0.05842016645
2166	0.994646098	0.05841531675
2167	0.994646098	0.05840444213
2168	0.994646098	0.05837582842
2169	0.994646098	0.05834566657
2170	0.994646098	0.05833179304
2171	0.994646098	0.058326441
2172	0.994646098	0.05830832104
2173	0.994646098	0.05829335298
2174	0.994646098	0.05827639797
2175	0.994646098	0.05825862366
2176	0.994646098	0.05824963164
2177	0.994646098	0.05823940352
2178	0.994646098	0.05821821028
2179	0.994646098	0.05819658373
2180	0.994646098	0.05818768262
2181	0.994646098	0.05817619267
2182	0.994646098	0.05815070873
2183	0.994646098	0.05814189992
2184	0.994646098	0.05811966038
2185	0.994646098	0.05809209388
2186	0.994646098	0.05808304641
2187	0.994646098	0.05804326305
2188	0.994646098	0.05802300711
2189	0.994646098	0.05800071692
2190	0.994646098	0.05799678135
2191	0.994646098	0.05798709916
2192	0.994646098	0.05797928944
2193	0.994646098	0.05796560723
2194	0.994646098	0.05795515143
2195	0.994646098	0.05792782782
2196	0.994646098	0.05792107652
2197	0.994646098	0.05788356547
2198	0.994646098	0.05787382736
2199	0.994646098	0.05785138966
2200	0.994646098	0.05784190871
2201	0.994646098	0.05778822638
2202	0.994646098	0.05778379485
2203	0.994646098	0.05777727188
2204	0.994646098	0.05777138192
2205	0.994646098	0.05775805457
2206	0.994646098	0.05774984401
2207	0.994646098	0.05774600917
2208	0.994646098	0.05772371143
2209	0.994646098	0.05770828676
2210	0.994646098	0.05768579998
2211	0.994646098	0.05767926478
2212	0.994646098	0.05766614304
2213	0.994646098	0.05765153761
2214	0.994646098	0.057645876
2215	0.994646098	0.05763938333
2216	0.994646098	0.05763081837
2217	0.994646098	0.05761619875
2218	0.994646098	0.05760849384
2219	0.994646098	0.05759548211
2220	0.994646098	0.05757163597
2221	0.994646098	0.05756188798
2222	0.994646098	0.05754609414
2223	0.994646098	0.05754005088
2224	0.994646098	0.05751964182
2225	0.994646098	0.05751168989
2226	0.994646098	0.0574730907
2227	0.994646098	0.05746063147
2228	0.994646098	0.05744578188
2229	0.994646098	0.05743908338
2230	0.994646098	0.05742392048
2231	0.994646098	0.05737993096
2232	0.994646098	0.05736891877
2233	0.994646098	0.05733128071
2234	0.994646098	0.05729544673
2235	0.994646098	0.05726887853
2236	0.994646098	0.05725311614
2237	0.994646098	0.05724355107
2238	0.994646098	0.05723020253
2239	0.994646098	0.05722072324
2240	0.994646098	0.05720691291
2241	0.994646098	0.05720126426
2242	0.994646098	0.05717595439
2243	0.994646098	0.05717019321
2244	0.994646098	0.05708812052
2245	0.994646098	0.05706966465
2246	0.994646098	0.05705701779
2247	0.994646098	0.05705016127
2248	0.994646098	0.05701292547
2249	0.994646098	0.05697200836
2250	0.994646098	0.05695870132
2251	0.994646098	0.05694583511
2252	0.994646098	0.0569394958
2253	0.994646098	0.05691954188
2254	0.994646098	0.05690607174
2255	0.994646098	0.05687045879
2256	0.994646098	0.05685579286
2257	0.994646098	0.05685042604
2258	0.994646098	0.05684458184
2259	0.994646098	0.05679878536
2260	0.994646098	0.05677112491
2261	0.994646098	0.05675576914
2262	0.994646098	0.05673805184
2263	0.994646098	0.05669741571
2264	0.994646098	0.05668634818
2265	0.994646098	0.05667685348
2266	0.994646098	0.05667147792
2267	0.994646098	0.05663993607
2268	0.994646098	0.05659841409
2269	0.994646098	0.05654493218
2270	0.994646098	0.05651336074
2271	0.994646098	0.05649681474
2272	0.994646098	0.05648130928
2273	0.994646098	0.05646308738
2274	0.994646098	0.05645499768
2275	0.994646098	0.05641914509
2276	0.994646098	0.05640919058
2277	0.994646098	0.05639925801
2278	0.994646098	0.05639107028
2279	0.994646098	0.0563807509
2280	0.994646098	0.05636481287
2281	0.994646098	0.05633872098
2282	0.994646098	0.05631304537
2283	0.994646098	0.05630390429
2284	0.994646098	0.05629189216
2285	0.994646098	0.05626324418
2286	0.994646098	0.05623570749
2287	0.994646098	0.05622479178
2288	0.994646098	0.05619941709
2289	0.994646098	0.0561885151
2290	0.994646098	0.05612151566
2291	0.994646098	0.0561095466
2292	0.994646098	0.05610201665
2293	0.994646098	0.05609877493
2294	0.994646098	0.05608065054
2295	0.994646098	0.05607562353
2296	0.994646098	0.05605453122
2297	0.994646098	0.05603900464
2298	0.994646098	0.05602584009
2299	0.994646098	0.0560148913
2300	0.994646098	0.05600726019
2301	0.994646098	0.05599230585
2302	0.994646098	0.05597752046
2303	0.994646098	0.05594176801
2304	0.994646098	0.05590670642
2305	0.994646098	0.05589721265
2306	0.994646098	0.05588917153
2307	0.994646098	0.05587905113
2308	0.994646098	0.05586952406
2309	0.994646098	0.05585795185
2310	0.994646098	0.05584796789
2311	0.994646098	0.05583890954
2312	0.994646098	0.0558336168
2313	0.994646098	0.0558243458
2314	0.994646098	0.05581654917
2315	0.994646098	0.05581177306
2316	0.994646098	0.05580419695
2317	0.994646098	0.0558002868
2318	0.994646098	0.05578739047
2319	0.994646098	0.05577044221
2320	0.994646098	0.05576169745
2321	0.994646098	0.05574267325
2322	0.994646098	0.05572594568
2323	0.994646098	0.05569813854
2324	0.994646098	0.05562066777
2325	0.994646098	0.0556127338
2326	0.994646098	0.05558593748
2327	0.994646098	0.05558027264
2328	0.994646098	0.05555707241
2329	0.994646098	0.05554896579
2330	0.994646098	0.05552851488
2331	0.994646098	0.05549695945
2332	0.994646098	0.05548668994
2333	0.994646098	0.05548156365
2334	0.994646098	0.05545727657
2335	0.994646098	0.05544608565
2336	0.994646098	0.05543191315
2337	0.994646098	0.05541816313
2338	0.994646098	0.05538576805
2339	0.994646098	0.05532061127
2340	0.994646098	0.05531099564
2341	0.994646098	0.05529161493
2342	0.994646098	0.055271346
2343	0.994646098	0.05525399345
2344	0.994646098	0.05523872253
2345	0.994646098	0.05522695502
2346	0.994646098	0.05521327302
2347	0.994646098	0.05520425848
2348	0.994646098	0.05519787138
2349	0.994646098	0.05519108839
2350	0.994646098	0.05517004772
2351	0.994646098	0.0551631553
2352	0.994646098	0.05515181994
2353	0.994646098	0.05511772993
2354	0.994646098	0.0551137502
2355	0.994646098	0.05510697806
2356	0.994646098	0.05509881135
2357	0.994646098	0.05508600675
2358	0.994646098	0.05502060214
2359	0.994646098	0.05496455667
2360	0.994646098	0.0549558097
2361	0.994646098	0.05494255551
2362	0.994646098	0.05493163693
2363	0.994646098	0.05490645946
2364	0.994646098	0.05490004552
2365	0.994646098	0.05487952768
2366	0.994646098	0.05485280743
2367	0.994646098	0.05484758565
2368	0.994646098	0.05483910308
2369	0.994646098	0.05482344568
2370	0.994646098	0.0548002708
2371	0.994646098	0.0547877301
2372	0.994646098	0.05478352426
2373	0.994646098	0.05474866854
2374	0.994646098	0.05472588384
2375	0.994646098	0.05469899984
2376	0.994646098	0.05466357386
2377	0.994646098	0.05465047792
2378	0.994646098	0.05463550168
2379	0.994646098	0.05462156531
2380	0.994646098	0.05460591213
2381	0.994646098	0.05459772158
2382	0.994646098	0.054584028
2383	0.994646098	0.05457885798
2384	0.994646098	0.05457237243
2385	0.994646098	0.05456367532
2386	0.994646098	0.05455256673
2387	0.994646098	0.05455062023
2388	0.994646098	0.05454549003
2389	0.994646098	0.05453167745
2390	0.994646098	0.05449667061
2391	0.994646098	0.05447833011
2392	0.994646098	0.05446624854
2393	0.994646098	0.05445310366
2394	0.994646098	0.05442750614
2395	0.994646098	0.054408453
2396	0.994646098	0.05439927534
2397	0.994646098	0.05437538903
2398	0.994646098	0.05436388609
2399	0.994646098	0.05434568256
2400	0.994646098	0.05432220006
2401	0.994646098	0.05431965268
2402	0.994646098	0.05429270067
2403	0.994646098	0.05427863769
2404	0.994646098	0.05426887076
2405	0.994646098	0.05425403287
2406	0.994646098	0.05418873247
2407	0.994646098	0.05417653267
2408	0.994646098	0.05416900457
2409	0.994646098	0.05416519604
2410	0.994646098	0.05415625837
2411	0.994646098	0.05413126823
2412	0.994646098	0.05412184879
2413	0.994646098	0.05410739597
2414	0.994646098	0.05409186138
2415	0.994646098	0.05401178796
2416	0.994646098	0.0539926642
2417	0.994646098	0.05397798839
2418	0.994646098	0.05395628443
2419	0.994646098	0.05394599388
2420	0.994646098	0.05393456925
2421	0.994646098	0.05392513208
2422	0.994646098	0.05389976644
2376	0.9947368421	0.05166028102
2377	0.9947368421	0.05162384252
2378	0.9947368421	0.05162040069
2379	0.9947368421	0.05161135972
2380	0.9947368421	0.0516045832
2381	0.9947368421	0.05157432774
2382	0.9947368421	0.05156974695
2383	0.9947368421	0.05153959769
2384	0.9947368421	0.05152410123
2385	0.9947368421	0.05151037439
2386	0.9947368421	0.05148384689
2387	0.9947368421	0.05148098213
2388	0.9947368421	0.05143911492
2389	0.9947368421	0.0514291019
2390	0.9947368421	0.05141566868
2391	0.9947368421	0.05139218778
2392	0.9947368421	0.05138432898
2393	0.9947368421	0.05135953136
2394	0.9947368421	0.05132970738
2395	0.9947368421	0.051316653
2396	0.9947368421	0.05130744268
2397	0.9947368421	0.05129498336
2398	0.9947368421	0.05127976097
2399	0.9947368421	0.05124770887
2400	0.9947368421	0.05122399265
2401	0.9947368421	0.05121385001
2402	0.9947368421	0.05113287659
2403	0.9947368421	0.05111403462
2404	0.9947368421	0.05106884919
2405	0.9947368421	0.05103884678
2406	0.9947368421	0.05102352856
2407	0.9947368421	0.05100716914
2408	0.9947368421	0.05099425699
2409	0.9947368421	0.05098827572
2410	0.9947368421	0.05098004194
2411	0.9947368421	0.05097197121
2412	0.9947368421	0.05096447059
2413	0.9947368421	0.0509586627
2414	0.9947368421	0.05092100458
2415	0.9947368421	0.05090063633
2416	0.9947368421	0.0508889713
2417	0.9947368421	0.05087652554
2418	0.9947368421	0.05086497842
2419	0.9947368421	0.05082265385
2420	0.9947368421	0.05081315953
2421	0.9947368421	0.05079154076
2422	0.9947368421	0.05078768479
2423	0.9947368421	0.05077950062
2424	0.9947368421	0.05077136917
2425	0.9947368421	0.05075008861
2426	0.9947368421	0.05072473334
2427	0.9947368421	0.05070802397
2428	0.9947368421	0.05070561246
2429	0.9947368421	0.05063417908
2430	0.9947368421	0.05061417691
2431	0.9947368421	0.05059441675
2432	0.9947368421	0.050583638
2433	0.9947368421	0.05056832188
2434	0.9947368421	0.05053504053
2435	0.9947368421	0.05052845211
2436	0.9947368421	0.05051012354
2437	0.9947368421	0.05048440654
2438	0.9947368421	0.05047804698
2439	0.9947368421	0.0504673715
2440	0.9947368421	0.05046457316
2441	0.9947368421	0.05045776501
2442	0.9947368421	0.05044108271
2443	0.9947368421	0.05043161099
2444	0.9947368421	0.05040412728
2445	0.9947368421	0.05039664209
2446	0.9947368421	0.05039024166
2447	0.9947368421	0.05038431113
2448	0.9947368421	0.05036673072
2449	0.9947368421	0.05035963346
2450	0.9947368421	0.05035623936
2451	0.9947368421	0.05034881794
2452	0.9947368421	0.05033546062
2453	0.9947368421	0.0503031248
2454	0.9947368421	0.0502973178
2455	0.9947368421	0.05028156812
2456	0.9947368421	0.05027690232
2457	0.9947368421	0.05023392468
2458	0.9947368421	0.05022412854
2459	0.9947368421	0.05021522504
2460	0.9947368421	0.05016506721
2461	0.9947368421	0.05012552993
2462	0.9947368421	0.05011300664
2463	0.9947368421	0.0500977767
2464	0.9947368421	0.0500732681
2465	0.9947368421	0.05006168568
2466	0.9947368421	0.05005409048
2467	0.9947368421	0.05005100996
2468	0.9947368421	0.05003884494
2469	0.9947368421	0.05001485861
2470	0.9947368421	0.04999428319
2471	0.9947368421	0.0499743524
2472	0.9947368421	0.04996844328
2473	0.9947368421	0.04996029417
2474	0.9947368421	0.04994045574
2475	0.9947368421	0.04992324931
2476	0.9947368421	0.04991811826
2477	0.9947368421	0.04990596444
2478	0.9947368421	0.04989794533
2479	0.9947368421	0.04989005635
2480	0.9947368421	0.04985772785
2481	0.9947368421	0.04984458741
2482	0.9947368421	0.04983458905
2483	0.9947368421	0.04983071883
2484	0.9947368421	0.04982040149
2485	0.9947368421	0.04980574708
2486	0.9947368421	0.04980267428
2487	0.9947368421	0.04979561207
2488	0.9947368421	0.04978312432
2489	0.9947368421	0.04977099778
2490	0.9947368421	0.04973034318
2491	0.9947368421	0.04971350473
2492	0.9947368421	0.04970369683
2493	0.9947368421	0.04969393439
2494	0.9947368421	0.04968120853
2495	0.9947368421	0.04967530285
2496	0.9947368421	0.04966996032
2497	0.9947368421	0.0496631397
2498	0.9947368421	0.04965851851
2499	0.9947368421	0.04964798294
2500	0.9947368421	0.04963532863
2501	0.9947368421	0.04960709247
2502	0.9947368421	0.04959367317
2503	0.9947368421	0.04958681185
2504	0.9947368421	0.04957248916
2505	0.9947368421	0.0495522928
2506	0.9947368421	0.04954345439
2507	0.9947368421	0.04953236555
2508	0.9947368421	0.04951413864
2509	0.9947368421	0.04948552271
2510	0.9947368421	0.04947649616
2511	0.9947368421	0.04946920002
2512	0.9947368421	0.04946624198
2513	0.9947368421	0.04946085946
2514	0.9947368421	0.04945042463
2515	0.9947368421	0.04943905592
2516	0.9947368421	0.04943354832
2517	0.9947368421	0.04942590875
2518	0.9947368421	0.04942205254
2519	0.9947368421	0.04942018126
2520	0.9947368421	0.04941753754
2521	0.9947368421	0.04940587014
2522	0.9947368421	0.04940370338
2523	0.9947368421	0.0494002605
2524	0.9947368421	0.04939102488
2525	0.9947368421	0.04936061959
2526	0.9947368421	0.04934790303
2527	0.9947368421	0.04933954699
2528	0.9947368421	0.04932869481
2529	0.9947368421	0.04931263286
2530	0.9947368421	0.04930134268
2531	0.9947368421	0.04927406271
2532	0.9947368421	0.04926272606
2533	0.9947368421	0.04925651355
2534	0.9947368421	0.0492417349
2535	0.9947368421	0.04922406826
2536	0.9947368421	0.04921889184
2537	0.9947368421	0.04920670272
2538	0.9947368421	0.04919829777
2539	0.9947368421	0.04917751244
2540	0.9947368421	0.04916202322
2541	0.9947368421	0.04915726747
2542	0.9947368421	0.04914759094
2543	0.9947368421	0.04912796225
2544	0.9947368421	0.04909127696
2545	0.9947368421	0.04908556818
2546	0.9947368421	0.04907085778
2547	0.9947368421	0.04906580584
2548	0.9947368421	0.04901876021
2549	0.9947368421	0.04901083007
2550	0.9947368421	0.04900046972
2551	0.9947368421	0.0489924381
2552	0.9947368421	0.04898820051
2553	0.9947368421	0.0489789443
2554	0.9947368421	0.04897488535
2555	0.9947368421	0.04896710082
2556	0.9947368421	0.04895862608
2557	0.9947368421	0.04893858533
2558	0.9947368421	0.04889710816
2559	0.9947368421	0.04889423232
2560	0.9947368421	0.04888291796
2561	0.9947368421	0.04887243413
2562	0.9947368421	0.04886225416
2563	0.9947368421	0.04885440533
2564	0.9947368421	0.04883955731
2565	0.9947368421	0.04883641852
2566	0.9947368421	0.04882809467
2567	0.9947368421	0.04882366478
2568	0.9947368421	0.04881828481
2569	0.9947368421	0.04881561041
2570	0.9947368421	0.04880092735
