puuid,riotId,matchId,gameCreation_ms,gameDuration_s,target_role_found,matches_examined,role_density,leagueId,tier,rank,leaguePoints,wins,losses,allInPings,assistMePings,assists,baronKills,basicPings,bountyLevel,challenge_12AssistStreakCount,challenge_abilityUses,challenge_acesBefore15Minutes,challenge_alliedJungleMonsterKills,challenge_baronTakedowns,challenge_blastConeOppositeOpponentCount,challenge_bountyGold,challenge_buffsStolen,challenge_controlWardsPlaced,challenge_damagePerMinute,challenge_damageTakenOnTeamPercentage,challenge_deathsByEnemyChamps,challenge_dodgeSkillShotsSmallWindow,challenge_doubleAces,challenge_dragonTakedowns,challenge_earliestBaron,challenge_earliestDragonTakedown,challenge_earlyLaningPhaseGoldExpAdvantage,challenge_elderDragonKillsWithOpposingSoul,challenge_elderDragonMultikills,challenge_enemyChampionImmobilizations,challenge_enemyJungleMonsterKills,challenge_epicMonsterKillsNearEnemyJungler,challenge_epicMonsterKillsWithin30SecondsOfSpawn,challenge_epicMonsterSteals,challenge_epicMonsterStolenWithoutSmite,challenge_firstTurretKilled,challenge_flawlessAces,challenge_fullTeamTakedown,challenge_gameLength,challenge_getTakedownsInAllLanesEarlyJungleAsLaner,challenge_goldPerMinute,challenge_immobilizeAndKillWithAlly,challenge_initialBuffCount,challenge_initialCrabCount,challenge_jungleCsBefore10Minutes,challenge_junglerTakedownsNearDamagedEpicMonster,challenge_kTurretsDestroyedBeforePlatesFall,challenge_kda,challenge_killAfterHiddenWithAlly,challenge_killParticipation,challenge_killedChampTookFullTeamDamageSurvived,challenge_killingSprees,challenge_killsNearEnemyTurret,challenge_killsOnOtherLanesEarlyJungleAsLaner,challenge_killsOnRecentlyHealedByAramPack,challenge_killsUnderOwnTurret,challenge_killsWithHelpFromEpicMonster,challenge_landSkillShotsEarlyGame,challenge_laneMinionsFirst10Minutes,challenge_laningPhaseGoldExpAdvantage,challenge_lostAnInhibitor,challenge_maxCsAdvantageOnLaneOpponent,challenge_maxKillDeficit,challenge_maxLevelLeadLaneOpponent,challenge_moreEnemyJungleThanOpponent,challenge_multiKillOneSpell,challenge_multiTurretRiftHeraldCount,challenge_multikills,challenge_multikillsAfterAggressiveFlash,challenge_outerTurretExecutesBefore10Minutes,challenge_outnumberedKills,challenge_outnumberedNexusKill,challenge_perfectDragonSoulsTaken,challenge_perfectGame,challenge_pickKillWithAlly,challenge_playedChampSelectPosition,challenge_quickCleanse,challenge_quickFirstTurret,challenge_quickSoloKills,challenge_riftHeraldTakedowns,challenge_saveAllyFromDeath,challenge_scuttleCrabKills,challenge_skillshotsDodged,challenge_skillshotsHit,challenge_snowballsHit,challenge_soloBaronKills,challenge_soloKills,challenge_stealthWardsPlaced,challenge_takedownOnFirstTurret,challenge_takedowns,challenge_takedownsAfterGainingLevelAdvantage,challenge_takedownsBeforeJungleMinionSpawn,challenge_takedownsFirstXMinutes,challenge_teamBaronKills,challenge_teamDamagePercentage,challenge_teamElderDragonKills,challenge_teamRiftHeraldKills,challenge_teleportTakedowns,challenge_tookLargeDamageSurvived,challenge_turretPlatesTaken,challenge_turretTakedowns,challenge_unseenRecalls,challenge_visionScoreAdvantageLaneOpponent,challenge_visionScorePerMinute,challenge_voidMonsterKill,challenge_wardTakedowns,challenge_wardTakedownsBefore20M,challenge_wardsGuarded,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,placement,pushPings,quadraKills,retreatPings,riotIdGameName,riotIdTagline,role,sightWardsBoughtInGame,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5213821944,1737730074763,1656,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,8,0,0,5.0,0,188,0,0,0,0,267.5450439453125,0,0,1000.8795168129998,0.11722412817216281,2,0,0,0,,,0.0,0,0,25,0,0,0,0,0,0,0,2,1656.404336412,0,397.0027815374451,4,0,0,0.0,0,0,6.5,2,0.6842105263157895,0,1,0,0,0,0,0,78,59,0.0,0,16.0,0,1.0,0,0,0,0,0,0,0,0,0,0,10,1.0,0,0,0,0,0,0,5,382,0,0,1,7,0,13,0,0,6,0,0.3114658885238409,0,0,,0,1,1,0,0.029447317123413086,0.5542430517408921,0,2,1,1,12546,14,800,Mel,0,4,2,1608,1608,1608,5523,0,2,0,0,0,1,0,False,False,False,False,False,True,0,10959,10350,0,MIDDLE,0,0,2,5,MIDDLE,0,4,1,549,101752,24953,5402,0,0,0,1,0,0,0,0,3,0,13380,2196,6591,0,0,0,0,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,382,Ràys,False,100,MIDDLE,55,1656,0,115625,27631,0,12498,0,1345,191,505,45,0,492,481,504,0,8,0,0,15,0,2,7
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5213813039,1737727828302,1795,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,4,0,0,6.0,0,189,0,0,0,0,136.0286407470703,0,0,753.4162876587544,0.15531285715966722,6,7,0,1,,1163.0639900370002,0.0,0,0,0,0,0,0,0,0,1,0,0,1796.0996135750001,0,351.57392836253837,0,0,0,0.0,1,0,1.6666666666666667,2,0.5263157894736842,0,1,2,0,0,0,1,0,54,0.0,0,2.0,0,2.0,0,0,0,0,0,0,1,0,0,0,8,1.0,0,0,0,0,0,0,68,1,0,0,1,8,0,10,0,0,6,0,0.2752216602635008,0,1,,0,0,0,0,-0.5381602048873901,0.35975342757432954,1,0,0,1,13509,15,950,Naafiri,0,6,1,0,3144,0,17697,0,6,0,0,0,4,1,False,False,False,False,False,True,0,10524,10050,0,MIDDLE,0,0,0,6,MIDDLE,0,5,1,833,0,0,8579,2,4,0,1,0,0,0,2,8,0,94864,21131,11327,0,0,0,2,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,382,Ràys,False,200,MIDDLE,0,1795,0,105787,22553,0,20546,0,3775,161,5,211,0,10923,1422,639,0,6,0,0,10,0,0,8
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5213142415,1737665369954,976,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,0,0,0,1.0,0,74,0,0,0,0,0.0,0,0,556.8922943657773,0.19974329784354453,5,0,0,0,,,0.0,0,0,24,0,0,0,0,0,0,0,0,976.46609733,0,297.31257960793477,0,0,0,0.0,0,0,0.2,0,0.25,0,0,0,0,0,0,0,7,63,0.0,0,6.0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,5,28,0,0,1,3,0,1,0,0,1,0,0.2770429119963213,0,0,,0,1,0,0,-0.5792436599731445,0.26316166194828794,0,0,0,0,6771,10,3,Galio,0,0,2,338,338,338,7543,0,5,0,0,0,3,0,False,False,False,False,False,True,0,4838,4550,0,MIDDLE,0,0,0,1,NONE,0,0,1,427,52789,8238,6156,0,0,0,1,0,0,0,0,3,0,2415,100,2873,0,0,0,0,Scoreezy,1738,SUPPORT,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,382,Ràys,False,100,MIDDLE,23,976,0,58785,9063,149,10177,0,266,107,42,93,0,3580,724,1148,0,1,0,0,4,0,0,3
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5212926221,1737615928585,1346,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,1,0,0,4.0,0,101,0,0,0,0,130.80001831054688,0,0,697.1400029705454,0.18696702429631426,7,0,0,0,,,0.0,0,0,27,0,0,0,0,0,1,0,0,1346.4939340110002,0,334.07822011868427,3,0,0,0.0,0,0,0.7142857142857143,0,0.38461538461538464,0,1,1,0,0,0,0,11,59,0.0,0,18.0,0,1.0,0,0,0,0,0,0,1,0,0,0,2,1.0,0,0,0,0,0,0,18,24,0,0,2,6,0,5,0,0,5,0,0.2685942128715119,0,0,,0,1,0,0,-0.3956530690193176,0.34254339609724577,0,0,0,1,10531,13,3,Galio,0,0,2,724,1171,724,13767,0,7,0,0,0,1,1,False,False,False,False,False,True,0,7497,6900,0,MIDDLE,0,0,0,4,MIDDLE,0,3,1,389,77814,13774,7320,0,0,0,1,0,0,0,1,8,0,4130,441,6758,0,0,0,2,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,382,Ràys,False,200,MIDDLE,22,1346,0,83461,15644,485,16608,0,285,139,61,183,0,1517,1429,2528,0,5,0,0,7,0,0,6
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5204657046,1736645695346,1484,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,3,0,0,2.0,0,88,0,0,0,0,217.33306884765625,0,0,479.7698738742169,0.18315557077062355,6,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1484.2985304590002,0,280.1229111653493,0,0,0,0.0,0,0,0.8333333333333334,0,0.4166666666666667,0,0,0,0,0,0,0,0,51,0.0,0,15.0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,1.0,0,0,0,0,0,0,5,0,0,0,2,6,0,5,0,0,3,0,0.23627154949455015,0,0,,0,1,0,0,-0.3935161828994751,0.4239179375829284,0,0,0,0,10163,13,55,Katarina,0,5,2,2879,2879,2879,8207,0,6,0,0,0,6,1,False,True,False,False,False,True,0,6929,6900,0,MIDDLE,0,0,0,2,MIDDLE,0,0,1,615,72841,9760,7034,0,0,0,1,0,0,0,1,8,0,5709,961,8144,0,0,0,1,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,382,Ràys,False,200,MIDDLE,0,1484,0,82272,11868,0,16521,0,767,116,0,194,0,3721,1146,1341,0,8,0,0,10,0,0,6
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5204617398,1736642898680,2377,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,2,9,0,0,16.0,0,254,0,0,0,0,1804.4163818359375,0,0,1415.1965167910682,0.11214580275231636,9,0,0,0,2251.324302709,,0.0,0,0,22,0,0,0,0,0,0,0,1,2377.7731842890003,0,453.4270989339072,6,0,0,0.0,0,0,2.7777777777777777,3,0.7575757575757576,0,4,3,1,0,1,1,8,59,0.0,0,4.0,0,1.0,0,0,0,3,0,0,1,0,0,0,18,1.0,0,0,0,0,0,0,27,120,0,0,2,12,0,25,1,0,6,1,0.3806992842798472,0,0,,0,1,0,0,-0.3275677561759949,0.5534548033974407,0,1,0,0,20670,18,112,Viktor,0,9,3,1800,2584,1800,13906,0,9,0,3,0,2,0,False,False,False,False,False,True,0,17969,17950,0,MIDDLE,0,0,2,16,MIDDLE,0,4,2,446,201768,54010,17370,0,0,0,1,0,0,0,9,3,0,10009,644,5045,0,1,0,3,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,382,Ràys,False,100,MIDDLE,67,2377,0,220089,56083,0,25575,0,1617,222,1282,285,0,8312,1428,3158,0,8,0,0,21,0,1,12
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5203943229,1736566904022,1167,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,6,0,0,6.0,0,93,0,0,0,0,0.0,0,0,826.7341585564204,0.1648859050235746,4,0,0,0,,,0.0,0,0,26,0,0,0,0,0,1,0,0,1167.6788366340002,0,433.6533438346173,3,0,0,0.0,0,0,3.0,1,0.42857142857142855,0,0,2,0,0,1,0,13,64,0.0,0,34.0,3,2.0,0,0,0,0,0,0,2,0,0,0,7,1.0,0,0,0,0,0,0,5,36,0,0,4,2,0,12,0,0,8,0,0.24312951022620335,0,1,,0,3,0,0,-0.6428163051605225,0.16902865841007572,0,0,0,0,11221,13,3,Galio,0,0,2,1070,1070,1070,10780,0,4,0,0,0,0,0,False,False,False,False,False,True,0,8439,6900,0,MIDDLE,0,0,0,6,NONE,0,2,1,507,72576,14562,5809,0,0,0,0,0,0,0,0,3,0,4136,404,5797,0,0,0,0,Scoreezy,1738,SUPPORT,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,100,MIDDLE,24,1167,0,77835,16089,299,13061,0,826,130,57,99,0,1123,1123,1454,0,0,0,0,3,0,0,2
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5203903395,1736564573129,1781,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,10,0,0,2.0,0,368,0,0,1,0,0.0,0,0,680.0317491110884,0.1964770634325528,7,0,0,0,1662.1997912830002,,0.0,0,0,31,0,0,0,0,0,0,0,0,1781.930416332,0,353.0025256512615,6,0,0,0.0,0,0,1.7142857142857142,1,0.3157894736842105,0,0,0,1,0,0,0,7,49,0.0,0,3.0,2,1.0,0,0,0,0,0,0,0,0,1,0,11,1.0,0,0,0,0,0,0,5,22,0,0,0,9,0,12,0,0,2,1,0.15822682254419426,0,0,,0,1,6,0,-0.36595618724823,0.46309288583628716,1,0,0,2,15234,16,157,Yasuo,0,1,4,5309,6412,5309,25463,0,7,0,0,0,0,0,False,False,False,False,False,False,0,10483,8500,0,MIDDLE,0,1,0,2,MIDDLE,706,0,1,278,7191,939,19875,0,15,0,0,1,0,0,0,8,0,151514,18395,11271,0,0,0,0,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,200,MIDDLE,27,1781,0,159568,20196,0,31271,0,10213,158,135,193,0,861,861,124,3,3,0,0,13,1,0,9
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5202521955,1736402103493,2193,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,6,8,0,0,14.0,0,368,0,0,2,0,0.0,1,0,1166.9566283477116,0.11632394272251026,1,0,0,0,1654.876781403,,0.0,0,0,13,1,0,0,0,0,0,0,1,2194.118538493,0,514.0503943668759,7,0,0,0.0,0,0,22.0,5,0.5789473684210527,0,2,2,0,0,0,1,5,74,0.0,1,4.0,7,2.0,0,0,0,1,0,0,1,0,0,0,20,1.0,0,0,1,0,0,0,2,94,0,0,1,7,0,22,0,0,0,2,0.3329906410831308,0,1,,0,0,6,0,-0.2591509222984314,0.40978627520100774,2,2,0,0,21890,18,45,Veigar,0,8,2,12615,26964,12615,7345,0,1,0,1,0,4,1,False,False,False,False,False,False,0,18798,16850,0,MIDDLE,3,4,1,14,MIDDLE,0,9,2,1543,287365,39985,12843,0,4,1,0,1,0,0,5,3,0,8433,600,3390,0,0,0,5,Scoreezy,1738,DUO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,100,MIDDLE,24,2193,0,300217,42674,0,16753,4,2963,263,89,49,0,4418,2088,518,5,5,0,0,14,0,2,7
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5195002027,1735575956737,1972,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,8,2,0,0,5.0,0,259,0,0,0,0,0.0,0,0,387.8146512608936,0.17866520774239686,9,4,0,0,,,0.0,0,0,23,0,0,0,0,0,0,0,0,1972.9602986080001,0,304.0470377423375,2,0,0,0.0,0,0,0.7777777777777778,1,0.21212121212121213,0,0,0,0,0,3,0,2,25,0.0,0,0.0,0,1.0,0,0,0,0,0,0,1,0,0,0,6,1.0,0,0,0,0,0,0,30,24,0,0,1,4,0,7,0,0,5,0,0.11575037827907347,0,0,,0,0,1,0,-0.33952850103378296,0.16332860259206086,0,0,0,1,13253,15,517,Sylas,0,10,2,2537,2537,2537,16355,0,9,0,0,0,4,1,False,False,False,False,False,False,0,9997,8950,0,MIDDLE,0,0,4,5,MIDDLE,0,2,1,384,77791,10638,11081,1,0,0,1,0,0,0,1,3,0,10527,1314,14452,0,0,0,0,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,100,MIDDLE,13,1972,0,90177,12752,0,27419,0,3821,122,312,230,0,1859,799,1884,1,11,0,0,5,0,0,4
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5194985645,1735573708968,1802,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,7,0,0,3.0,0,248,0,0,0,0,0.0,0,0,734.9409875207074,0.17209994009455656,8,0,0,0,,,0.0,0,0,21,0,0,0,0,0,1,0,1,1802.195238703,0,375.9524345362327,6,0,0,0.0,0,0,1.25,2,0.35714285714285715,0,0,0,1,0,1,1,14,49,0.0,0,60.0,0,1.0,0,0,0,0,0,0,1,0,0,0,9,1.0,0,0,0,0,0,0,10,94,0,0,1,9,0,10,0,0,4,0,0.19940080227057122,0,0,,0,3,3,0,-0.3319358825683594,0.4262091848031373,0,0,0,0,13764,15,103,Ahri,0,4,4,6475,6475,6475,10359,0,8,0,0,0,1,0,False,False,False,False,False,True,0,11292,11200,0,MIDDLE,0,0,3,3,MIDDLE,0,0,1,388,93812,16142,15454,0,0,0,1,0,0,0,0,3,0,13091,1051,7689,0,0,0,5,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,100,MIDDLE,24,1802,0,157949,22075,0,24452,0,4003,187,60,231,0,51045,4881,1308,2,11,0,0,12,0,0,9
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5194769538,1735537771164,1298,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,2,4,0,0,2.0,0,206,0,6,0,0,0.0,0,0,394.1394125498728,0.12789507034409398,2,0,0,1,,1084.3964142040002,0.0,0,0,12,0,0,0,0,0,1,0,0,1298.407859358,0,334.18044001995554,1,0,0,0.0,0,0,3.0,0,0.2608695652173913,0,0,0,0,0,2,0,4,52,0.0,0,0.0,2,1.0,0,0,0,1,0,0,0,0,0,0,3,1.0,0,0,0,0,0,0,15,17,0,0,2,3,0,6,0,0,3,0,0.16847851240113015,0,0,,0,1,0,0,-0.15439200401306152,0.4053947585401762,0,2,2,0,9467,12,99,Lux,0,2,2,892,1637,892,5771,0,2,0,1,0,0,0,False,False,False,False,False,True,0,7231,7200,0,MIDDLE,0,0,0,2,MIDDLE,0,2,2,535,78672,7930,4793,0,4,0,0,0,0,0,1,8,0,11377,331,3548,0,0,0,0,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,200,MIDDLE,28,1298,4,103216,8529,717,8585,0,579,135,450,48,0,13165,267,242,0,2,0,0,8,0,2,3
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5193404246,1735407421016,104,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0.028331843716953808,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,104.377251939,0,299.490544340724,0,0,0,0.0,0,0,0.0,0,,0,0,0,0,0,0,0,0,1,,0,,0,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0.0,0,0,0,0,61,1,136,AurelionSol,0,0,2,0,0,0,2,0,0,0,0,0,0,0,False,False,False,False,True,False,0,521,500,0,MIDDLE,0,0,0,0,NONE,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,3,0,441,0,9,0,0,0,0,Scoreezy,1738,SUPPORT,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,100,MIDDLE,0,104,0,514,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5193380454,1735403909260,2859,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,2,6,0,0,17.0,0,349,0,0,2,0,0.0,0,0,897.7722394314027,0.13536078080130584,7,0,0,2,1449.398741332,1294.295696531,0.0,0,0,8,2,0,0,0,0,0,1,1,2860.0265291130004,0,380.56226156757316,3,0,0,0.0,0,0,3.2857142857142856,0,0.5,0,3,7,0,0,1,0,0,53,0.0,1,8.0,2,2.0,0,0,0,2,0,0,4,0,0,0,18,1.0,0,0,1,0,0,0,38,7,0,0,3,13,0,23,0,0,0,3,0.22988422993754978,0,0,,0,0,4,0,-0.057574570178985596,0.6276711615898188,2,5,0,0,22880,18,105,Fizz,0,23,2,2659,12344,2659,21372,0,7,0,1,0,24,1,False,False,False,False,False,False,0,18140,15600,0,MIDDLE,2,4,5,17,TOP,0,8,3,656,179752,34693,5093,1,2,0,0,1,0,0,6,3,0,31824,4763,24859,0,1,0,5,Scoreezy,1738,DUO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,100,MIDDLE,13,2859,0,218423,42794,0,31073,2,2722,228,277,319,1,6845,3337,1120,3,9,0,0,29,0,5,13
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5193235517,1735373280005,1929,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,1,10,7,0,0,8.0,0,207,0,1,0,0,0.0,0,1,928.2586548122491,0.12547085908649772,5,0,0,0,,,0.0,0,0,10,0,0,0,0,0,0,0,4,1929.9334432140001,0,400.13366801407426,4,0,0,0.0,0,0,3.0,4,0.5769230769230769,0,1,1,1,0,3,2,5,61,0.0,0,2.0,0,1.0,0,0,0,1,0,0,0,0,0,0,12,1.0,0,0,0,0,0,0,6,84,0,0,0,7,0,15,0,0,2,0,0.28448594226012147,0,1,,0,0,2,0,-0.20289617776870728,0.4783360688806192,1,1,1,0,15592,16,112,Viktor,0,16,5,2307,3218,2307,10823,0,5,1,1,0,4,0,False,False,False,False,False,False,0,12870,11375,0,MIDDLE,0,0,4,8,MIDDLE,0,6,2,607,154765,28873,7564,0,1,0,1,0,0,0,1,8,0,16031,353,10011,0,0,0,0,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,381,Ràys,False,200,MIDDLE,25,1929,0,174329,29857,0,17978,0,1387,193,258,137,0,3532,631,402,2,11,0,0,15,1,1,8
yFSDGcBQLHQKuMKyoV8WQnhE9jAtBWn8v15oURlrcAn2XUos-zorUmHQxJyukQ43U8ILyyPsGb1lZA,Scoreezy#1738,NA1_5191345705,1735176971622,1256,50,79,0.6329113924050633,292ae346-ff22-485e-b44a-67b9bf198c9a,GOLD,II,45,27,25,0,0,7,0,0,4.0,0,93,0,0,0,0,0.0,0,0,525.7205690444661,0.15323314602501137,1,0,0,1,,1148.443634117,0.0,0,0,19,0,0,0,0,0,1,0,0,1256.6850055930001,0,420.59908732406234,7,0,0,0.0,0,1,11.0,0,0.3793103448275862,0,1,4,1,0,0,0,11,72,0.0,0,22.0,0,2.0,0,0,0,0,0,0,1,0,0,0,8,1.0,0,0,0,0,0,0,6,24,0,0,2,6,0,11,0,0,6,0,0.1752719352449565,0,0,1.0,0,1,2,0,0.15334868431091309,0.5100253272142896,0,0,0,1,11084,13,3,Galio,0,2,2,844,1192,844,17333,0,1,0,0,0,0,0,False,False,True,False,False,True,0,8809,7700,0,MIDDLE,0,0,0,4,MIDDLE,0,3,1,959,68594,10041,3355,0,0,0,0,0,0,0,4,8,0,2999,339,7018,0,0,0,0,Scoreezy,1738,SOLO,0,TProZgWx67pTtj9RS_f0W4Lq62E7aMFr8Ngrhxb725lGACI,379,Ràys,False,200,MIDDLE,17,1256,0,75164,11011,218,10527,0,1204,138,58,37,0,3570,630,154,1,0,0,0,10,0,0,6
