iter	RMSE
5487	278.413812
5488	278.3957553
5489	278.3454989
5490	278.3220073
5491	278.2905703
5492	278.2577642
5493	278.2059399
5494	278.1721377
5495	278.1396201
5496	278.1233957
5497	278.0976688
5498	278.0372463
5499	278.0029168
5500	277.9676727
5501	277.9380975
5502	277.9014421
5503	277.8637387
5504	277.849101
5505	277.8201442
5506	277.8028712
5507	277.7736009
5508	277.7222554
5509	277.696239
5510	277.6344326
5511	277.6129156
5512	277.588567
5513	277.5532807
5514	277.5300427
5515	277.4874425
5516	277.4659058
5517	277.4355172
5518	277.4059122
5519	277.3887371
5520	277.3791125
5521	277.3614417
5522	277.3162671
5523	277.262651
5524	277.2334449
5525	277.1832764
5526	277.1668574
5527	277.1327011
5528	277.0873043
5529	277.0431281
5530	277.0065781
5531	276.9835883
5532	276.9611292
5533	276.9311084
5534	276.8847781
5535	276.8633668
5536	276.8329724
5537	276.7881175
5538	276.7515609
5539	276.7148683
5540	276.6733005
5541	276.6439154
5542	276.614027
5543	276.5948673
5544	276.567628
5545	276.5217468
5546	276.4836723
5547	276.4516465
5548	276.4266867
5549	276.390277
5550	276.3581951
5551	276.3373186
5552	276.3082497
5553	276.2891064
5554	276.2613344
5555	276.2350708
5556	276.1929225
5557	276.1491812
5558	276.1199216
5559	276.0994212
5560	276.0804487
5561	276.0556384
5562	276.0424592
5563	276.0171741
5564	275.9690458
5565	275.9432473
5566	275.9145441
5567	275.892925
5568	275.8611651
5569	275.8308044
5570	275.796172
5571	275.7503736
5572	275.7122794
5573	275.6851141
5574	275.65367
5575	275.620935
5576	275.5782301
5577	275.5543672
5578	275.5154635
5579	275.4762541
5580	275.4361935
5581	275.3859302
5582	275.3588973
5583	275.3202134
5584	275.2971009
5585	275.2658046
5586	275.2351646
5587	275.1901124
5588	275.1726063
5589	275.1416049
5590	275.1128206
5591	275.0762438
5592	275.0276163
5593	274.958303
5594	274.9357086
5595	274.9061008
5596	274.8599945
5597	274.82244
5598	274.7718868
5599	274.7537405
5600	274.7156631
5601	274.678122
5602	274.6351933
5603	274.5910835
5604	274.5515256
5605	274.5273489
5606	274.4886126
5607	274.4549563
5608	274.4053416
5609	274.3794883
5610	274.3489282
5611	274.3164627
5612	274.2847465
5613	274.2446157
5614	274.2263508
5615	274.2002201
5616	274.1528383
5617	274.1235453
5618	274.0991555
5619	274.0628144
5620	274.0048245
5621	273.9859562
5622	273.9596527
5623	273.9384874
5624	273.8917338
5625	273.8690614
5626	273.8317007
5627	273.8072197
5628	273.7948108
5629	273.7668176
5630	273.7421707
5631	273.6982296
5632	273.6675767
5633	273.629881
5634	273.5982033
5635	273.556829
5636	273.5257626
5637	273.5029302
5638	273.4661849
5639	273.4404447
5640	273.4175855
5641	273.3868875
5642	273.350225
5643	273.3333656
5644	273.3057873
5645	273.2799662
5646	273.2575012
5647	273.2287998
5648	273.1971681
5649	273.1488607
5650	273.0990403
5651	273.0703871
5652	273.04854
5653	273.0314092
5654	272.9754742
5655	272.9499938
5656	272.9065335
5657	272.8608049
5658	272.8276118
5659	272.7824654
5660	272.7359028
5661	272.7069017
5662	272.677347
5663	272.6565824
5664	272.6254959
5665	272.5887549
5666	272.5543576
5667	272.5296209
5668	272.5052798
5669	272.4763954
5670	272.4561597
5671	272.4114529
5672	272.3795436
5673	272.3476412
5674	272.301367
5675	272.2506729
5676	272.2207909
5677	272.1858005
5678	272.1658889
5679	272.1278289
5680	272.0921071
5681	272.0459083
5682	272.0125529
5683	271.9851685
5684	271.9627061
5685	271.9436317
5686	271.8922139
5687	271.8428634
5688	271.8215311
5689	271.8080294
5690	271.7652884
5691	271.726613
5692	271.6746927
5693	271.6444812
5694	271.6034841
5695	271.5870663
5696	271.5508195
5697	271.5029851
5698	271.4561852
5699	271.4233477
5700	271.3991734
5701	271.3793187
5702	271.3462918
5703	271.3148106
5704	271.2939703
5705	271.2601941
5706	271.2338679
5707	271.1904472
5708	271.1575308
5709	271.1300101
5710	271.0847486
5711	271.0672791
5712	271.0243073
5713	271.0022705
5714	270.9675394
5715	270.9415479
5716	270.9016991
5717	270.8715227
5718	270.839764
5719	270.8052744
5720	270.7727902
5721	270.7331583
5722	270.6850662
5723	270.6470632
5724	270.6058978
5725	270.5864378
5726	270.5570941
5727	270.5292424
5728	270.4924686
5729	270.4695674
5730	270.426548
5731	270.3905587
5732	270.3585527
5733	270.3306863
5734	270.3000335
5735	270.2511263
5736	270.2319201
5737	270.2039697
5738	270.179999
5739	270.1619944
5740	270.143401
5741	270.1200422
5742	270.0751169
5743	270.0460158
5744	270.013595
5745	269.9760664
5746	269.9513237
5747	269.8986362
5748	269.8705905
5749	269.8260208
5750	269.8047144
5751	269.7842688
5752	269.7491245
5753	269.728739
5754	269.6577367
5755	269.6076402
5756	269.5910064
5757	269.56626
5758	269.5424141
5759	269.5178241
5760	269.4830005
5761	269.464522
5762	269.4038713
5763	269.3552377
5764	269.3314301
5765	269.2922334
5766	269.2553591
5767	269.2339978
5768	269.1933703
5769	269.135653
5770	269.0918065
5771	269.0599064
5772	269.0050678
5773	268.966616
5774	268.92599
5775	268.8856842
5776	268.8473751
5777	268.7945982
5778	268.7636308
5779	268.747857
5780	268.7055619
5781	268.6710055
5782	268.6551113
5783	268.6262645
5784	268.5688986
5785	268.5421216
5786	268.5054771
5787	268.4491409
5788	268.430597
5789	268.3847049
5790	268.3634299
5791	268.3275242
5792	268.2669722
5793	268.2482364
5794	268.230555
5795	268.1922636
5796	268.1573099
5797	268.1363017
5798	268.1152647
5799	268.0906259
5800	268.0645532
5801	268.0321616
5802	267.9993418
5803	267.969377
5804	267.9283512
5805	267.9056877
5806	267.8846122
5807	267.8638573
5808	267.8307996
5809	267.8119406
5810	267.7758787
5811	267.7369262
5812	267.7019451
5813	267.6589013
5814	267.6289795
5815	267.5931477
5816	267.5498311
5817	267.5291428
5818	267.4930493
5819	267.4710282
5820	267.4109396
5821	267.3850971
5822	267.356232
5823	267.3204947
5824	267.2753571
5825	267.2520805
5826	267.2092548
5827	267.1740253
5828	267.1181901
5829	267.0994428
5830	267.0575803
5831	267.0101939
5832	266.9820523
5833	266.9496146
5834	266.9146802
5835	266.8557234
5836	266.7841999
5837	266.7427225
5838	266.7103136
5839	266.668006
5840	266.6443587
5841	266.6124153
5842	266.596435
5843	266.5759547
5844	266.5457188
5845	266.5186568
5846	266.4903405
5847	266.4440494
5848	266.4043345
5849	266.3634614
5850	266.3240652
5851	266.3037671
5852	266.2645066
5853	266.2461479
5854	266.2118852
5855	266.1758503
5856	266.1609804
5857	266.1440598
5858	266.1153892
5859	266.0898379
5860	266.0720086
5861	266.0244853
5862	265.9977958
5863	265.9514649
5864	265.9265278
5865	265.9148811
5866	265.8842664
5867	265.8602058
5868	265.8208361
5869	265.8062088
5870	265.7778704
5871	265.73949
5872	265.7066012
5873	265.6839483
5874	265.657817
5875	265.6268244
5876	265.6083612
5877	265.5838644
5878	265.5436915
5879	265.5140762
5880	265.471736
5881	265.4324467
5882	265.4098275
5883	265.383272
5884	265.33628
5885	265.2992745
5886	265.2750171
5887	265.2399139
5888	265.2055068
5889	265.1845179
5890	265.1516911
5891	265.1227648
5892	265.091064
5893	265.0585655
5894	265.0293256
5895	265.0161414
5896	264.9997316
5897	264.9733909
5898	264.9187097
5899	264.8823164
5900	264.8677833
5901	264.8183829
5902	264.7938665
5903	264.7529872
5904	264.7269701
5905	264.698885
5906	264.6745861
5907	264.6562251
5908	264.6241391
5909	264.5845813
5910	264.5518072
5911	264.5213068
5912	264.5024672
5913	264.4748984
5914	264.4595701
5915	264.4014196
5916	264.3502431
5917	264.3176368
5918	264.2836409
5919	264.2588525
5920	264.2072749
5921	264.1718628
5922	264.1405575
5923	264.1086858
5924	264.0756731
5925	264.0326506
5926	263.9811688
5927	263.9463644
5928	263.9033512
5929	263.8837644
5930	263.8563792
5931	263.8275326
5932	263.7960388
5933	263.7716467
5934	263.72864
5935	263.6887484
5936	263.6666217
5937	263.632862
5938	263.6053487
5939	263.5566408
5940	263.5250738
5941	263.4994943
5942	263.4592704
5943	263.4270201
5944	263.4049107
5945	263.3440577
5946	263.304227
5947	263.2746247
5948	263.2537279
5949	263.2085153
5950	263.1881373
5951	263.151843
5952	263.0934857
5953	263.0586405
5954	263.0203717
5955	262.9967953
5956	262.9637011
5957	262.9382218
5958	262.9167258
5959	262.890076
5960	262.8543564
5961	262.8305367
5962	262.8017852
5963	262.7649088
5964	262.7424143
5965	262.7119781
5966	262.6935026
5967	262.6651123
5968	262.6268956
5969	262.5922206
5970	262.5449587
5971	262.5175148
5972	262.4940594
5973	262.4670028
5974	262.4344394
5975	262.4180403
5976	262.3926495
5977	262.3588897
5978	262.2995235
5979	262.2630081
5980	262.2457429
5981	262.193361
5982	262.1630708
5983	262.1259583
5984	262.0910343
5985	262.03691
5986	261.9899968
5987	261.9642096
5988	261.9384601
5989	261.9093641
5990	261.8669688
5991	261.832282
5992	261.7916291
5993	261.7540571
5994	261.7213151
5995	261.6932196
5996	261.6610847
5997	261.6362472
5998	261.6048852
5999	261.5626505
6000	261.5355665
6001	261.4973194
6002	261.4668252
6003	261.4410908
6004	261.4100315
6005	261.3787133
6006	261.3572298
6007	261.3226702
6008	261.2957458
6009	261.2648116
6010	261.2311137
6011	261.2103267
6012	261.1847613
6013	261.1368386
6014	261.1024161
6015	261.0722656
6016	261.0193977
6017	260.9736915
6018	260.9407178
6019	260.8944282
6020	260.8664434
6021	260.83789
6022	260.8154711
6023	260.7887429
6024	260.7558685
6025	260.7014881
6026	260.6595001
6027	260.6030541
6028	260.5824702
6029	260.5657753
6030	260.5354969
6031	260.5055941
6032	260.4717321
6033	260.4514547
6034	260.4278142
6035	260.404473
6036	260.3599864
6037	260.3176856
6038	260.2826949
6039	260.2614276
6040	260.2348786
6041	260.2083735
6042	260.1833625
6043	260.156656
6044	260.1108464
6045	260.0849479
6046	260.0650329
6047	260.0394494
6048	259.9988175
6049	259.961839
6050	259.9405297
6051	259.9081998
6052	259.8835401
6053	259.8418275
6054	259.8006351
6055	259.7734386
6056	259.7511968
6057	259.7304483
6058	259.7087152
6059	259.6862733
6060	259.663871
6061	259.641727
6062	259.6067773
6063	259.5859109
6064	259.5701565
6065	259.5355722
6066	259.5119147
6067	259.4857779
6068	259.4525116
6069	259.4246547
6070	259.3991113
6071	259.380082
6072	259.3470241
6073	259.3229764
6074	259.2893508
6075	259.2527025
6076	259.2308572
6077	259.1889791
6078	259.1571937
6079	259.1087033
6080	259.0696631
6081	259.0477957
6082	259.0283416
6083	259.0051762
6084	258.9661969
6085	258.9270182
6086	258.8687737
6087	258.8524347
6088	258.805758
6089	258.7869139
6090	258.7686139
6091	258.7313857
6092	258.7039124
6093	258.684278
6094	258.6455557
6095	258.6292187
6096	258.6087909
6097	258.5758626
6098	258.551103
6099	258.5161257
6100	258.4848737
6101	258.4674545
6102	258.4369074
6103	258.4001378
6104	258.3773425
6105	258.3376002
6106	258.3139141
6107	258.2627408
6108	258.2249931
6109	258.1987534
6110	258.1817765
6111	258.1461599
6112	258.0937319
6113	258.0694336
6114	258.0481438
6115	258.0298382
6116	257.9829951
6117	257.92078
6118	257.8781987
6119	257.8506419
6120	257.8248345
6121	257.8033185
6122	257.7856575
6123	257.7577626
6124	257.738345
6125	257.6951663
6126	257.6662325
6127	257.6337275
6128	257.6048488
6129	257.5370839
6130	257.5151205
6131	257.493372
6132	257.465334
6133	257.4149845
6134	257.3891769
6135	257.3479198
6136	257.3197877
6137	257.3002567
6138	257.2569355
6139	257.2168382
6140	257.1849786
6141	257.1344002
6142	257.0916649
6143	257.0674845
6144	257.0226106
6145	256.9853338
6146	256.9390081
6147	256.9025296
6148	256.8691281
6149	256.8377285
6150	256.8148407
6151	256.7918396
6152	256.7562636
6153	256.7309529
6154	256.693394
6155	256.6561311
6156	256.6290825
6157	256.6000806
6158	256.5790164
6159	256.5543219
6160	256.5253834
6161	256.495109
6162	256.4573587
6163	256.4231084
6164	256.3969284
6165	256.3674333
6166	256.3459558
6167	256.3267281
6168	256.3014373
6169	256.2774029
6170	256.2464422
6171	256.2193992
6172	256.1936322
6173	256.1563299
6174	256.1100197
6175	256.0688807
6176	256.04396
6177	256.0255675
6178	255.9952153
6179	255.9821104
6180	255.9596669
6181	255.9372134
6182	255.9116874
6183	255.8742728
6184	255.8499266
6185	255.8206814
6186	255.790596
6187	255.7698394
6188	255.7342092
6189	255.6983317
6190	255.6685007
6191	255.6455446
6192	255.6220656
6193	255.5907676
6194	255.5575757
6195	255.5368382
6196	255.5016658
6197	255.4819098
6198	255.4394658
6199	255.4133053
6200	255.3911068
6201	255.3692145
6202	255.3266458
6203	255.2894425
6204	255.2708191
6205	255.2479703
6206	255.2195813
6207	255.1887099
6208	255.1495771
6209	255.1248362
6210	255.0952485
6211	255.0684875
6212	255.0304895
6213	254.9925259
6214	254.9511734
6215	254.9200919
6216	254.8943444
6217	254.8832149
6218	254.8603618
6219	254.8304445
6220	254.7752112
6221	254.7399246
6222	254.7030738
6223	254.6874659
6224	254.6582908
6225	254.6377263
6226	254.6049336
6227	254.5781293
6228	254.5283401
6229	254.481247
6230	254.4208242
6231	254.3696005
6232	254.3444775
6233	254.2988117
6234	254.2476283
6235	254.2115685
6236	254.1886581
6237	254.1499124
6238	254.1140641
6239	254.0860894
6240	254.0679699
6241	254.0500765
6242	254.018611
6243	253.9697379
6244	253.9464626
6245	253.9188788
6246	253.9013486
6247	253.8789949
6248	253.8292523
6249	253.7900084
6250	253.7654851
6251	253.7494018
6252	253.7300136
6253	253.7070524
6254	253.6759406
6255	253.6609078
6256	253.6348352
6257	253.5992201
6258	253.5817816
6259	253.5460524
6260	253.5274433
6261	253.5060971
6262	253.4855787
6263	253.4541509
6264	253.4227568
6265	253.3909592
6266	253.3665122
6267	253.3410126
6268	253.3037511
6269	253.2695423
6270	253.2488407
6271	253.2376892
6272	253.2090788
6273	253.190352
6274	253.1735758
6275	253.1539527
6276	253.1222446
6277	253.0679596
6278	253.0389797
6279	253.008479
6280	252.9895711
6281	252.9510828
6282	252.9156314
6283	252.884594
6284	252.8468541
6285	252.8246446
6286	252.8103145
6287	252.7920782
6288	252.7513566
6289	252.7373158
6290	252.7151207
6291	252.6826925
6292	252.629202
6293	252.579165
6294	252.531991
6295	252.5014108
6296	252.470106
6297	252.4486321
6298	252.4158208
6299	252.3956273
6300	252.3513419
6301	252.3219509
6302	252.3018364
6303	252.2757281
6304	252.2444416
6305	252.2085606
6306	252.18939
6307	252.1525679
6308	252.1316417
6309	252.0958487
6310	252.0763221
6311	252.0536816
6312	252.0291404
6313	252.0018446
6314	251.9878055
6315	251.9516731
6316	251.9304096
6317	251.8923229
6318	251.8613105
6319	251.8399211
6320	251.8161295
6321	251.7880718
6322	251.763307
6323	251.7401802
6324	251.7068156
6325	251.683134
6326	251.6636071
6327	251.624818
6328	251.5935508
6329	251.5627141
6330	251.5207331
6331	251.4911857
6332	251.4483788
6333	251.3824442
6334	251.3664554
6335	251.3318676
6336	251.3120558
6337	251.2924989
6338	251.2574465
6339	251.2291098
6340	251.1785524
6341	251.1549575
6342	251.1141625
6343	251.0676933
6344	251.0481621
6345	251.0248953
6346	251.0092172
6347	250.9702175
6348	250.9569883
6349	250.9442979
6350	250.8929225
6351	250.8546819
6352	250.8291061
6353	250.8012229
6354	250.7598096
6355	250.7453966
6356	250.7041845
6357	250.6662571
6358	250.6298218
6359	250.5860142
6360	250.5479867
6361	250.5126794
6362	250.4860507
6363	250.4550446
6364	250.4255301
6365	250.4081943
6366	250.3618825
6367	250.3218675
6368	250.3045794
6369	250.2727816
6370	250.2516984
6371	250.2371809
6372	250.2037567
6373	250.1393505
6374	250.1144298
6375	250.0763007
6376	250.0553669
6377	250.0180437
6378	249.9838803
6379	249.9452674
6380	249.9177587
6381	249.8681739
6382	249.8419076
6383	249.8134399
6384	249.7872328
6385	249.7623092
6386	249.7348026
6387	249.7184592
6388	249.7005979
6389	249.6732421
6390	249.6341812
6391	249.6059891
6392	249.5900335
6393	249.5542607
6394	249.5145984
6395	249.4891684
6396	249.4623773
6397	249.4435679
6398	249.4055932
6399	249.3922533
6400	249.3602139
6401	249.3247343
6402	249.3043791
6403	249.2697483
6404	249.2494118
6405	249.2268411
6406	249.1971808
6407	249.1660789
6408	249.1323373
6409	249.1071391
6410	249.0848984
6411	249.050133
6412	249.0346731
6413	248.9946665
6414	248.9686282
6415	248.9478742
6416	248.9159401
6417	248.8883181
6418	248.862578
6419	248.8421405
6420	248.8152658
6421	248.7970453
6422	248.750376
6423	248.7198752
6424	248.6826925
6425	248.6480688
6426	248.6153012
6427	248.5989522
6428	248.5416335
6429	248.5134035
6430	248.4987435
6431	248.4796389
6432	248.4482503
6433	248.419169
6434	248.3931173
6435	248.3585161
6436	248.3434426
6437	248.3133391
6438	248.2938896
6439	248.256068
6440	248.2168531
6441	248.1993487
6442	248.1812437
6443	248.1677168
6444	248.1368572
6445	248.1105434
6446	248.0791731
6447	248.0535258
6448	248.0171097
6449	247.9853256
6450	247.9369826
6451	247.9111571
6452	247.8977368
6453	247.8831476
6454	247.8481098
6455	247.8254274
6456	247.7838883
6457	247.766865
6458	247.7337732
6459	247.7059212
6460	247.6838387
6461	247.6581588
6462	247.632544
6463	247.5938267
6464	247.5639069
6465	247.5157863
6466	247.479796
6467	247.4554516
6468	247.4190098
6469	247.3970254
6470	247.3613398
6471	247.3279814
6472	247.295935
6473	247.2552161
6474	247.2200848
6475	247.1822611
6476	247.1396865
6477	247.1125426
6478	247.0817632
6479	247.0469405
6480	247.0130597
6481	246.9932876
6482	246.9737442
6483	246.9474575
6484	246.9327053
6485	246.8972394
6486	246.8622108
6487	246.83977
6488	246.8144221
6489	246.7833798
6490	246.755501
6491	246.7326976
6492	246.7046883
6493	246.6760094
6494	246.6429164
6495	246.6089118
6496	246.5833955
6497	246.5475768
6498	246.5065791
6499	246.4772373
6500	246.4462356
6501	246.4362568
6502	246.4153364
6503	246.3886997
6504	246.3788505
6505	246.3380414
6506	246.3173964
6507	246.2843928
6508	246.268103
6509	246.2332373
6510	246.2090588
6511	246.1875165
6512	246.1455785
6513	246.1132791
6514	246.0956219
6515	246.0618789
6516	246.0271825
6517	245.9864085
6518	245.9594345
6519	245.9186369
6520	245.8915902
6521	245.8731494
6522	245.8412101
6523	245.8000181
6524	245.7809527
6525	245.7445379
6526	245.7294745
6527	245.7005661
6528	245.6794936
6529	245.6517134
6530	245.6269963
6531	245.5965089
6532	245.5485625
6533	245.5306164
6534	245.511108
6535	245.4809367
6536	245.4397529
6537	245.4039765
6538	245.3797891
6539	245.3475753
6540	245.3257547
6541	245.3007637
6542	245.2659835
6543	245.2340899
6544	245.2104298
6545	245.1721433
6546	245.1314084
6547	245.0859422
6548	245.0642715
6549	245.0330544
6550	244.9954929
6551	244.9576912
6552	244.934754
6553	244.9155998
6554	244.8917701
6555	244.8678139
6556	244.8457389
6557	244.8205911
6558	244.7906905
6559	244.7628877
6560	244.7203824
6561	244.6984086
6562	244.6691448
6563	244.6311135
6564	244.5997014
6565	244.5675357
6566	244.5165517
6567	244.4991288
6568	244.4638915
6569	244.4378216
6570	244.4222236
6571	244.3917823
6572	244.3628097
6573	244.3440692
6574	244.3230308
6575	244.2915077
6576	244.2488313
6577	244.224811
6578	244.2045851
6579	244.1662044
6580	244.1442787
6581	244.1065657
6582	244.0511961
6583	244.0219414
6584	243.9953037
6585	243.9642722
6586	243.9487298
6587	243.9281879
6588	243.9125963
6589	243.8824796
6590	243.8620374
6591	243.8370829
6592	243.8061508
6593	243.7654145
6594	243.7440036
6595	243.6996798
6596	243.667248
6597	243.6441333
6598	243.6313154
6599	243.5964575
6600	243.5635183
6601	243.5432972
6602	243.5150004
6603	243.4888425
6604	243.4545959
6605	243.4268379
6606	243.3926347
6607	243.3752039
6608	243.3587585
6609	243.3432212
6610	243.2979442
6611	243.2504147
6612	243.2289155
6613	243.2169524
6614	243.1602441
6615	243.1328601
6616	243.112352
6617	243.0720301
6618	243.0425396
6619	242.9945606
6620	242.9429602
6621	242.9080776
6622	242.8746076
6623	242.8429637
6624	242.814312
6625	242.7890284
6626	242.7637063
6627	242.720317
6628	242.6947216
6629	242.6705197
6630	242.6251002
6631	242.5957374
6632	242.5655634
6633	242.5322588
6634	242.5038214
6635	242.487995
6636	242.4615867
6637	242.4255634
6638	242.4075749
6639	242.3718644
6640	242.3440246
6641	242.3226397
6642	242.2706636
6643	242.2379219
6644	242.2219436
6645	242.1940778
6646	242.165871
6647	242.1446102
6648	242.0917981
6649	242.0570442
6650	242.0285107
6651	241.9962239
6652	241.9681575
6653	241.9497412
6654	241.9229014
6655	241.8924564
6656	241.8569056
6657	241.8396275
6658	241.8209249
6659	241.7924494
6660	241.7629958
6661	241.7500253
6662	241.7272967
6663	241.7005578
6664	241.685439
6665	241.6560173
6666	241.6232698
6667	241.5874318
6668	241.5653023
6669	241.5408866
6670	241.5058461
6671	241.4874644
6672	241.4531744
6673	241.4203061
6674	241.3927858
6675	241.3617257
6676	241.3377775
6677	241.3204747
6678	241.2906853
6679	241.2676149
6680	241.2357889
6681	241.2057592
6682	241.1856756
6683	241.160959
6684	241.1241461
6685	241.0781388
6686	241.0389191
6687	241.0091414
6688	240.9844699
6689	240.9437819
6690	240.9221003
6691	240.9012759
6692	240.8682858
6693	240.8408393
6694	240.8015107
6695	240.7625046
6696	240.7367847
6697	240.7043741
6698	240.6857568
6699	240.6525967
6700	240.6232508
6701	240.5688052
6702	240.5446796
6703	240.5287584
6704	240.4951923
6705	240.4679447
6706	240.4444918
6707	240.4273173
6708	240.3932989
6709	240.3736446
6710	240.3188028
6711	240.3020755
6712	240.2702648
6713	240.2426329
6714	240.2104538
6715	240.1607938
6716	240.1291726
6717	240.0852976
6718	240.068672
6719	240.0471573
6720	240.0216147
6721	239.9811011
6722	239.9659496
6723	239.935702
6724	239.9042796
6725	239.8600707
6726	239.8396505
6727	239.8075929
6728	239.7753187
6729	239.7470163
6730	239.7055475
6731	239.6691417
6732	239.6408815
6733	239.6180845
6734	239.5726123
6735	239.5396996
6736	239.5071212
6737	239.4860245
6738	239.4602116
6739	239.4236648
6740	239.3876567
6741	239.3564276
6742	239.3256847
6743	239.2751252
6744	239.2538189
6745	239.2251391
6746	239.2015408
6747	239.168781
6748	239.1508775
6749	239.1125282
6750	239.0935357
6751	239.0636661
6752	239.035359
6753	239.0175524
6754	238.9965359
6755	238.9693509
6756	238.9423905
6757	238.9204333
6758	238.8940882
6759	238.8667214
6760	238.8539584
6761	238.8317024
6762	238.8132949
6763	238.7843766
6764	238.7604576
6765	238.7321092
6766	238.709249
6767	238.6609336
6768	238.6447578
6769	238.6092016
6770	238.5893504
6771	238.5503726
6772	238.5243656
6773	238.4909385
6774	238.4649195
6775	238.449013
6776	238.4248927
6777	238.3936384
6778	238.3579011
6779	238.3418647
6780	238.3080868
6781	238.2943826
6782	238.2632684
6783	238.2463675
6784	238.2327225
6785	238.1974653
6786	238.1674336
6787	238.1352872
6788	238.1130739
6789	238.0841867
6790	238.0507081
6791	238.0326132
6792	237.9999425
6793	237.974714
6794	237.9529113
6795	237.9259
6796	237.8936593
6797	237.8618467
6798	237.8343506
6799	237.8174316
6800	237.7986503
6801	237.7704495
6802	237.7441662
6803	237.7313323
6804	237.6865829
6805	237.6670524
6806	237.6398412
6807	237.6111634
6808	237.585947
6809	237.5522494
6810	237.5147122
6811	237.4702794
6812	237.4423723
6813	237.4137673
6814	237.3816503
6815	237.3526701
6816	237.3196524
6817	237.2943899
6818	237.2697842
6819	237.2139989
6820	237.1875527
6821	237.173867
6822	237.1295752
6823	237.1050222
6824	237.0907509
6825	237.0523906
6826	237.015517
6827	236.9878839
6828	236.9598167
6829	236.9370592
6830	236.9132809
6831	236.8954515
6832	236.8824022
6833	236.8665589
6834	236.8414614
6835	236.8170737
6836	236.7863752
6837	236.7394546
6838	236.7017173
6839	236.686434
6840	236.6557454
6841	236.6290847
6842	236.6032596
6843	236.57482
6844	236.5567767
6845	236.5386183
6846	236.5054472
6847	236.4694297
6848	236.4539132
6849	236.4400538
6850	236.4231981
6851	236.3994415
6852	236.3736326
6853	236.3483842
6854	236.3164182
6855	236.2728432
6856	236.2512017
6857	236.2387178
6858	236.1957704
6859	236.1712281
6860	236.1582541
6861	236.1191534
6862	236.0916724
6863	236.0339232
6864	236.0009709
6865	235.9673586
6866	235.9304699
6867	235.8986086
6868	235.8628956
6869	235.8437702
6870	235.8130808
6871	235.7856944
6872	235.764966
6873	235.7527473
6874	235.7161434
6875	235.6874146
6876	235.642068
6877	235.6148705
6878	235.5831575
6879	235.5675883
6880	235.5248059
6881	235.4795842
6882	235.4414343
6883	235.4068028
6884	235.3618342
6885	235.3392572
6886	235.3163485
6887	235.2769936
6888	235.2508044
6889	235.2138883
6890	235.1834194
6891	235.1522832
6892	235.1250814
6893	235.1056648
6894	235.0850327
6895	235.0484662
6896	235.0162375
6897	234.9947998
6898	234.9311075
6899	234.8766254
6900	234.8277524
6901	234.7945751
6902	234.7641483
6903	234.7473613
6904	234.727723
6905	234.712921
6906	234.6817624
6907	234.6544361
6908	234.6122844
6909	234.5791294
6910	234.5620911
6911	234.5388693
6912	234.5106629
6913	234.4773171
6914	234.4529949
6915	234.4187163
6916	234.3766978
6917	234.3499719
6918	234.3300001
6919	234.3048415
6920	234.2873098
6921	234.2668688
6922	234.2074657
6923	234.19736
6924	234.1784987
6925	234.1327095
6926	234.1088928
6927	234.0716258
6928	234.041291
6929	234.0007999
6930	233.9667994
6931	233.9415501
6932	233.914877
6933	233.8915963
6934	233.8641238
6935	233.8486213
6936	233.8192827
6937	233.7834722
6938	233.7514976
6939	233.7265239
6940	233.6901143
6941	233.6709276
6942	233.6210844
6943	233.595985
6944	233.5572588
6945	233.5221947
6946	233.495503
6947	233.4710763
6948	233.4344115
6949	233.3887352
6950	233.3607469
6951	233.3280756
6952	233.3024787
6953	233.284133
6954	233.2662037
6955	233.2527499
6956	233.210066
6957	233.1790942
6958	233.1538225
6959	233.1309938
6960	233.1080214
6961	233.0969111
6962	233.0558985
6963	233.0247188
6964	233.0012435
6965	232.9670817
6966	232.946611
6967	232.9211606
6968	232.9055214
6969	232.870079
6970	232.8444597
6971	232.814128
6972	232.7865404
6973	232.7567277
6974	232.7318526
6975	232.7013856
6976	232.673259
6977	232.6454293
6978	232.6224146
6979	232.6027702
6980	232.5890439
6981	232.5596104
6982	232.5253385
6983	232.5050178
6984	232.4789164
6985	232.4610181
6986	232.4349153
6987	232.377672
6988	232.3556994
6989	232.3237654
6990	232.3014551
6991	232.2807345
6992	232.2453063
6993	232.2141923
6994	232.187244
6995	232.1546018
6996	232.1326641
6997	232.10488
6998	232.0746188
6999	232.0505346
7000	232.028368
7001	232.0082142
7002	231.9664495
7003	231.9478092
7004	231.9207519
7005	231.8895444
7006	231.8539964
7007	231.8216065
7008	231.8122538
7009	231.7811644
7010	231.7495508
7011	231.7032647
7012	231.6447249
7013	231.6232046
7014	231.6046315
7015	231.5822328
7016	231.55397
7017	231.5327117
7018	231.4958196
7019	231.4567242
7020	231.4146913
7021	231.3747461
7022	231.3256892
7023	231.2793892
7024	231.2416713
7025	231.2046869
7026	231.1795939
7027	231.1586401
7028	231.1450103
7029	231.1197368
7030	231.0809617
7031	231.0416025
7032	231.0202731
7033	230.9938492
7034	230.9757568
7035	230.9334846
7036	230.8996969
7037	230.8609083
7038	230.8443038
7039	230.8272821
7040	230.7962075
7041	230.7824737
7042	230.7464082
7043	230.7182922
7044	230.698433
7045	230.6783206
7046	230.6568107
7047	230.6315814
7048	230.595005
7049	230.5700757
7050	230.5390713
7051	230.5179782
7052	230.4876333
7053	230.4568141
7054	230.4429498
7055	230.4233514
7056	230.3874182
